JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460865.59792641,7.488,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.052,Z,,8.612,2460865.59687,RR Lyr,AAVSO,STD,,,,
2460865.59814639,7.491,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.053,Z,,8.613,2460865.59709,RR Lyr,AAVSO,STD,,,,
2460865.59837637,7.493,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.053,Z,,8.614,2460865.59732,RR Lyr,AAVSO,STD,,,,
2460865.59859635,7.491,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.053,Z,,8.613,2460865.59754,RR Lyr,AAVSO,STD,,,,
2460865.59882632,7.503,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.054,Z,,8.615,2460865.59777,RR Lyr,AAVSO,STD,,,,
2460865.5990463,7.5,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.054,Z,,8.612,2460865.59799,RR Lyr,AAVSO,STD,,,,
2460865.59927628,7.5,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.055,Z,,8.611,2460865.59822,RR Lyr,AAVSO,STD,,,,
2460865.59949626,7.499,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.055,Z,,8.614,2460865.59844,RR Lyr,AAVSO,STD,,,,
2460865.59972624,7.495,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.055,Z,,8.612,2460865.59867,RR Lyr,AAVSO,STD,,,,
2460865.59994622,7.511,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.056,Z,,8.614,2460865.59889,RR Lyr,AAVSO,STD,,,,
2460865.6001762,7.498,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.056,Z,,8.613,2460865.59912,RR Lyr,AAVSO,STD,,,,
2460865.60039617,7.51,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.056,Z,,8.612,2460865.59934,RR Lyr,AAVSO,STD,,,,
2460865.60084613,7.501,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.057,Z,,8.618,2460865.59979,RR Lyr,AAVSO,STD,,,,
2460865.60107611,7.495,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.058,Z,,8.617,2460865.60002,RR Lyr,AAVSO,STD,,,,
2460865.60178604,7.514,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.059,Z,,8.611,2460865.60073,RR Lyr,AAVSO,STD,,,,
2460865.60228599,7.518,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.06,Z,,8.613,2460865.60123,RR Lyr,AAVSO,STD,,,,
2460865.60253597,7.505,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.06,Z,,8.613,2460865.60148,RR Lyr,AAVSO,STD,,,,
2460865.60278595,7.509,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.06,Z,,8.616,2460865.60173,RR Lyr,AAVSO,STD,,,,
2460865.60303592,7.508,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.061,Z,,8.614,2460865.60198,RR Lyr,AAVSO,STD,,,,
2460865.60353587,7.512,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.062,Z,,8.613,2460865.60248,RR Lyr,AAVSO,STD,,,,
2460865.60377585,7.52,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.062,Z,,8.613,2460865.60272,RR Lyr,AAVSO,STD,,,,
2460865.60403583,7.522,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.063,Z,,8.616,2460865.60298,RR Lyr,AAVSO,STD,,,,
2460865.6042758,7.51,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.063,Z,,8.614,2460865.60322,RR Lyr,AAVSO,STD,,,,
2460865.60477576,7.513,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.064,Z,,8.612,2460865.60372,RR Lyr,AAVSO,STD,,,,
2460865.60502573,7.51,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.064,Z,,8.615,2460865.60397,RR Lyr,AAVSO,STD,,,,
2460865.60526571,7.512,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.065,Z,,8.61,2460865.60421,RR Lyr,AAVSO,STD,,,,
2460865.60576566,7.518,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.066,Z,,8.615,2460865.60471,RR Lyr,AAVSO,STD,,,,
2460865.60602564,7.527,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.066,Z,,8.608,2460865.60497,RR Lyr,AAVSO,STD,,,,
2460865.60626561,7.52,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.067,Z,,8.615,2460865.60521,RR Lyr,AAVSO,STD,,,,
2460865.60651559,7.53,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.067,Z,,8.614,2460865.60546,RR Lyr,AAVSO,STD,,,,
2460865.60676557,7.528,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.068,Z,,8.615,2460865.60571,RR Lyr,AAVSO,STD,,,,
2460865.60701554,7.531,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.068,Z,,8.612,2460865.60596,RR Lyr,AAVSO,STD,,,,
2460865.60726552,7.531,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.068,Z,,8.614,2460865.60621,RR Lyr,AAVSO,STD,,,,
2460865.6075155,7.527,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.069,Z,,8.612,2460865.60646,RR Lyr,AAVSO,STD,,,,
2460865.60775547,7.519,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.069,Z,,8.613,2460865.6067,RR Lyr,AAVSO,STD,,,,
2460865.60801545,7.533,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.07,Z,,8.613,2460865.60696,RR Lyr,AAVSO,STD,,,,
2460865.60825542,7.527,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.07,Z,,8.616,2460865.6072,RR Lyr,AAVSO,STD,,,,
2460865.6085154,7.522,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.071,Z,,8.614,2460865.60746,RR Lyr,AAVSO,STD,,,,
2460865.60875538,7.523,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.071,Z,,8.613,2460865.6077,RR Lyr,AAVSO,STD,,,,
2460865.60900535,7.525,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.072,Z,,8.615,2460865.60795,RR Lyr,AAVSO,STD,,,,
2460865.60925533,7.546,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.072,Z,,8.615,2460865.6082,RR Lyr,AAVSO,STD,,,,
2460865.60974528,7.535,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.073,Z,,8.614,2460865.60869,RR Lyr,AAVSO,STD,,,,
2460865.60999526,7.537,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.074,Z,,8.612,2460865.60894,RR Lyr,AAVSO,STD,,,,
2460865.61024524,7.531,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.074,Z,,8.616,2460865.60919,RR Lyr,AAVSO,STD,,,,
2460865.61048521,7.537,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.075,Z,,8.614,2460865.60943,RR Lyr,AAVSO,STD,,,,
2460865.61074519,7.537,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.075,Z,,8.611,2460865.60969,RR Lyr,AAVSO,STD,,,,
2460865.61098516,7.542,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.076,Z,,8.614,2460865.60993,RR Lyr,AAVSO,STD,,,,
2460865.61124514,7.545,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.076,Z,,8.612,2460865.61019,RR Lyr,AAVSO,STD,,,,
2460865.61173509,7.534,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.077,Z,,8.614,2460865.61068,RR Lyr,AAVSO,STD,,,,
2460865.61198507,7.547,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.078,Z,,8.613,2460865.61093,RR Lyr,AAVSO,STD,,,,
2460865.61248502,7.546,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.079,Z,,8.616,2460865.61143,RR Lyr,AAVSO,STD,,,,
2460865.612735,7.536,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.079,Z,,8.617,2460865.61168,RR Lyr,AAVSO,STD,,,,
2460865.61297498,7.548,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.08,Z,,8.613,2460865.61192,RR Lyr,AAVSO,STD,,,,
2460865.61347493,7.541,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.081,Z,,8.611,2460865.61242,RR Lyr,AAVSO,STD,,,,
2460865.6137349,7.556,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.081,Z,,8.612,2460865.61268,RR Lyr,AAVSO,STD,,,,
2460865.61397488,7.549,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.082,Z,,8.615,2460865.61292,RR Lyr,AAVSO,STD,,,,
2460865.61422486,7.549,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.082,Z,,8.616,2460865.61317,RR Lyr,AAVSO,STD,,,,
2460865.61447483,7.558,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.083,Z,,8.613,2460865.61342,RR Lyr,AAVSO,STD,,,,
2460865.61472481,7.552,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.083,Z,,8.614,2460865.61367,RR Lyr,AAVSO,STD,,,,
2460865.61496479,7.551,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.084,Z,,8.618,2460865.61391,RR Lyr,AAVSO,STD,,,,
2460865.61522476,7.562,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.084,Z,,8.617,2460865.61417,RR Lyr,AAVSO,STD,,,,
2460865.61546474,7.559,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.085,Z,,8.613,2460865.61441,RR Lyr,AAVSO,STD,,,,
2460865.61572471,7.549,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.085,Z,,8.611,2460865.61467,RR Lyr,AAVSO,STD,,,,
2460865.61596469,7.555,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.086,Z,,8.615,2460865.61491,RR Lyr,AAVSO,STD,,,,
2460865.61621467,7.557,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.086,Z,,8.616,2460865.61516,RR Lyr,AAVSO,STD,,,,
2460865.61646464,7.551,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.087,Z,,8.614,2460865.61541,RR Lyr,AAVSO,STD,,,,
2460865.61671462,7.55,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.087,Z,,8.616,2460865.61566,RR Lyr,AAVSO,STD,,,,
2460865.6169546,7.564,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.088,Z,,8.612,2460865.6159,RR Lyr,AAVSO,STD,,,,
2460865.61721457,7.569,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.088,Z,,8.613,2460865.61616,RR Lyr,AAVSO,STD,,,,
2460865.61745455,7.561,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.089,Z,,8.614,2460865.6164,RR Lyr,AAVSO,STD,,,,
2460865.61771452,7.558,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.089,Z,,8.612,2460865.61666,RR Lyr,AAVSO,STD,,,,
2460865.6179545,7.56,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.09,Z,,8.612,2460865.6169,RR Lyr,AAVSO,STD,,,,
2460865.61820448,7.56,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.091,Z,,8.615,2460865.61715,RR Lyr,AAVSO,STD,,,,
2460865.61845445,7.558,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.091,Z,,8.615,2460865.6174,RR Lyr,AAVSO,STD,,,,
2460865.61870443,7.566,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.092,Z,,8.615,2460865.61765,RR Lyr,AAVSO,STD,,,,
2460865.61895441,7.569,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.092,Z,,8.611,2460865.6179,RR Lyr,AAVSO,STD,,,,
2460865.61920438,7.562,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.093,Z,,8.612,2460865.61815,RR Lyr,AAVSO,STD,,,,
2460865.61944436,7.562,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.093,Z,,8.611,2460865.61839,RR Lyr,AAVSO,STD,,,,
2460865.61970433,7.566,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.094,Z,,8.616,2460865.61865,RR Lyr,AAVSO,STD,,,,
2460865.61994431,7.563,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.094,Z,,8.613,2460865.61889,RR Lyr,AAVSO,STD,,,,
2460865.62020429,7.571,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.095,Z,,8.616,2460865.61915,RR Lyr,AAVSO,STD,,,,
2460865.62044426,7.571,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.095,Z,,8.612,2460865.61939,RR Lyr,AAVSO,STD,,,,
2460865.62094422,7.559,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.097,Z,,8.613,2460865.61989,RR Lyr,AAVSO,STD,,,,
2460865.62118419,7.563,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.097,Z,,8.612,2460865.62013,RR Lyr,AAVSO,STD,,,,
2460865.62168414,7.571,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.098,Z,,8.613,2460865.62063,RR Lyr,AAVSO,STD,,,,
2460865.62193412,7.562,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.099,Z,,8.615,2460865.62088,RR Lyr,AAVSO,STD,,,,
2460865.6221741,7.567,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.099,Z,,8.615,2460865.62112,RR Lyr,AAVSO,STD,,,,
2460865.62243407,7.563,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.1,Z,,8.612,2460865.62138,RR Lyr,AAVSO,STD,,,,
2460865.62267405,7.571,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.101,Z,,8.612,2460865.62162,RR Lyr,AAVSO,STD,,,,
2460865.62342398,7.575,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.102,Z,,8.613,2460865.62237,RR Lyr,AAVSO,STD,,,,
2460865.62367396,7.57,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.103,Z,,8.611,2460865.62262,RR Lyr,AAVSO,STD,,,,
2460865.62392393,7.578,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.103,Z,,8.61,2460865.62287,RR Lyr,AAVSO,STD,,,,
2460865.62417391,7.569,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.104,Z,,8.615,2460865.62312,RR Lyr,AAVSO,STD,,,,
2460865.62492384,7.583,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.106,Z,,8.618,2460865.62387,RR Lyr,AAVSO,STD,,,,
2460865.62516381,7.569,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.106,Z,,8.614,2460865.62411,RR Lyr,AAVSO,STD,,,,
2460865.62542379,7.576,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.107,Z,,8.614,2460865.62437,RR Lyr,AAVSO,STD,,,,
2460865.62566377,7.583,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.108,Z,,8.615,2460865.62461,RR Lyr,AAVSO,STD,,,,
2460865.62591374,7.586,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.108,Z,,8.613,2460865.62486,RR Lyr,AAVSO,STD,,,,
2460865.62641369,7.586,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.109,Z,,8.615,2460865.62536,RR Lyr,AAVSO,STD,,,,
2460865.62691365,7.58,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.111,Z,,8.616,2460865.62586,RR Lyr,AAVSO,STD,,,,
2460865.6274136,7.582,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.112,Z,,8.614,2460865.62636,RR Lyr,AAVSO,STD,,,,
2460865.62765358,7.585,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.113,Z,,8.612,2460865.6266,RR Lyr,AAVSO,STD,,,,
2460865.62790355,7.591,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.113,Z,,8.614,2460865.62685,RR Lyr,AAVSO,STD,,,,
2460865.62815353,7.58,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.114,Z,,8.611,2460865.6271,RR Lyr,AAVSO,STD,,,,
2460865.6284035,7.59,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.114,Z,,8.613,2460865.62735,RR Lyr,AAVSO,STD,,,,
2460865.62864348,7.583,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.115,Z,,8.617,2460865.62759,RR Lyr,AAVSO,STD,,,,
2460865.62890346,7.579,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.116,Z,,8.616,2460865.62785,RR Lyr,AAVSO,STD,,,,
2460865.62964339,7.582,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.118,Z,,8.617,2460865.62859,RR Lyr,AAVSO,STD,,,,
2460865.63064329,7.585,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.12,Z,,8.616,2460865.62959,RR Lyr,AAVSO,STD,,,,
2460865.63288308,7.589,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.126,Z,,8.61,2460865.63183,RR Lyr,AAVSO,STD,,,,
2460865.63312305,7.591,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.127,Z,,8.614,2460865.63207,RR Lyr,AAVSO,STD,,,,
2460865.63561282,7.589,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.133,Z,,8.614,2460865.63456,RR Lyr,AAVSO,STD,,,,
2460865.63810258,7.595,0.005,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.14,Z,,8.612,2460865.63705,RR Lyr,AAVSO,STD,,,,
2460865.63959244,7.604,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.145,Z,,8.616,2460865.63854,RR Lyr,AAVSO,STD,,,,
2460865.64258215,7.604,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.153,Z,,8.613,2460865.64153,RR Lyr,AAVSO,STD,,,,
2460865.64332208,7.605,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.156,Z,,8.612,2460865.64227,RR Lyr,AAVSO,STD,,,,
2460865.64407201,7.598,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.158,Z,,8.614,2460865.64302,RR Lyr,AAVSO,STD,,,,
2460865.64481194,7.615,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.16,Z,,8.614,2460865.64376,RR Lyr,AAVSO,STD,,,,
2460865.64557187,7.599,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.163,Z,,8.618,2460865.64452,RR Lyr,AAVSO,STD,,,,
2460865.64606182,7.61,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.164,Z,,8.617,2460865.64501,RR Lyr,AAVSO,STD,,,,
2460865.64680175,7.61,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.166,Z,,8.619,2460865.64575,RR Lyr,AAVSO,STD,,,,
2460865.64706173,7.618,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.167,Z,,8.616,2460865.64601,RR Lyr,AAVSO,STD,,,,
2460865.64756168,7.616,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.169,Z,,8.614,2460865.64651,RR Lyr,AAVSO,STD,,,,
2460865.64780166,7.604,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.17,Z,,8.621,2460865.64675,RR Lyr,AAVSO,STD,,,,
2460865.64805163,7.615,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.17,Z,,8.614,2460865.647,RR Lyr,AAVSO,STD,,,,
2460865.64855158,7.616,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.172,Z,,8.619,2460865.6475,RR Lyr,AAVSO,STD,,,,
2460865.64905154,7.623,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.174,Z,,8.615,2460865.648,RR Lyr,AAVSO,STD,,,,
2460865.64929151,7.61,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.174,Z,,8.615,2460865.64824,RR Lyr,AAVSO,STD,,,,
2460865.64954149,7.618,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.175,Z,,8.617,2460865.64849,RR Lyr,AAVSO,STD,,,,
2460865.64979147,7.62,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.176,Z,,8.617,2460865.64874,RR Lyr,AAVSO,STD,,,,
2460865.65003144,7.622,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.177,Z,,8.618,2460865.64898,RR Lyr,AAVSO,STD,,,,
2460865.65029142,7.616,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.178,Z,,8.617,2460865.64924,RR Lyr,AAVSO,STD,,,,
2460865.65079137,7.614,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.179,Z,,8.619,2460865.64974,RR Lyr,AAVSO,STD,,,,
2460865.65103135,7.63,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.18,Z,,8.613,2460865.64998,RR Lyr,AAVSO,STD,,,,
2460865.65128132,7.617,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.181,Z,,8.62,2460865.65023,RR Lyr,AAVSO,STD,,,,
2460865.6515313,7.627,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.182,Z,,8.615,2460865.65048,RR Lyr,AAVSO,STD,,,,
2460865.65178128,7.623,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.183,Z,,8.617,2460865.65073,RR Lyr,AAVSO,STD,,,,
2460865.65202125,7.628,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.184,Z,,8.616,2460865.65097,RR Lyr,AAVSO,STD,,,,
2460865.65252121,7.615,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.185,Z,,8.616,2460865.65147,RR Lyr,AAVSO,STD,,,,
2460865.65278118,7.632,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.186,Z,,8.617,2460865.65173,RR Lyr,AAVSO,STD,,,,
2460865.65302116,7.627,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.187,Z,,8.618,2460865.65197,RR Lyr,AAVSO,STD,,,,
2460865.65327113,7.626,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.188,Z,,8.616,2460865.65222,RR Lyr,AAVSO,STD,,,,
2460865.65352111,7.626,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.189,Z,,8.618,2460865.65247,RR Lyr,AAVSO,STD,,,,
2460865.65377109,7.621,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.19,Z,,8.617,2460865.65272,RR Lyr,AAVSO,STD,,,,
2460865.65401106,7.622,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.19,Z,,8.617,2460865.65296,RR Lyr,AAVSO,STD,,,,
2460865.65427104,7.633,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.191,Z,,8.616,2460865.65322,RR Lyr,AAVSO,STD,,,,
2460865.65451102,7.633,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.192,Z,,8.616,2460865.65346,RR Lyr,AAVSO,STD,,,,
2460865.65501097,7.64,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.194,Z,,8.613,2460865.65396,RR Lyr,AAVSO,STD,,,,
2460865.65526094,7.63,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.195,Z,,8.614,2460865.65421,RR Lyr,AAVSO,STD,,,,
2460865.65551092,7.635,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.196,Z,,8.617,2460865.65446,RR Lyr,AAVSO,STD,,,,
2460865.6557609,7.625,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.197,Z,,8.618,2460865.65471,RR Lyr,AAVSO,STD,,,,
2460865.65601087,7.632,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.197,Z,,8.616,2460865.65496,RR Lyr,AAVSO,STD,,,,
2460865.65626085,7.641,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.198,Z,,8.615,2460865.65521,RR Lyr,AAVSO,STD,,,,
2460865.6567608,7.632,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.2,Z,,8.617,2460865.65571,RR Lyr,AAVSO,STD,,,,
2460865.65700078,7.631,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.201,Z,,8.617,2460865.65595,RR Lyr,AAVSO,STD,,,,
2460865.65726075,7.626,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.202,Z,,8.615,2460865.65621,RR Lyr,AAVSO,STD,,,,
2460865.65750073,7.633,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.203,Z,,8.618,2460865.65645,RR Lyr,AAVSO,STD,,,,
2460865.65775071,7.648,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.204,Z,,8.619,2460865.6567,RR Lyr,AAVSO,STD,,,,
2460865.65800068,7.645,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.205,Z,,8.616,2460865.65695,RR Lyr,AAVSO,STD,,,,
2460865.65825066,7.642,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.205,Z,,8.617,2460865.6572,RR Lyr,AAVSO,STD,,,,
2460865.65849064,7.638,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.206,Z,,8.619,2460865.65744,RR Lyr,AAVSO,STD,,,,
2460865.65875061,7.643,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.207,Z,,8.618,2460865.6577,RR Lyr,AAVSO,STD,,,,
2460865.65899059,7.638,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.208,Z,,8.619,2460865.65794,RR Lyr,AAVSO,STD,,,,
2460865.65925056,7.649,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.209,Z,,8.617,2460865.6582,RR Lyr,AAVSO,STD,,,,
2460865.65949054,7.645,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.21,Z,,8.611,2460865.65844,RR Lyr,AAVSO,STD,,,,
2460865.65974052,7.647,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.211,Z,,8.618,2460865.65869,RR Lyr,AAVSO,STD,,,,
2460865.65999049,7.649,0.004,,V,ATE,,ENSEMBLE,86,X22753EM,,0,1.212,Z,,8.616,2460865.65894,RR Lyr,AAVSO,STD,,,,
